"id","filename","ident","name","type","frequency_khz","latitude_deg","longitude_deg","elevation_ft","iso_country","dme_frequency_khz","dme_channel","dme_latitude_deg","dme_longitude_deg","dme_elevation_ft","slaved_variation_deg","magnetic_variation_deg","usageType","power","associated_airport"
85213,"Abakan_VOR-DME_RU","ABK","Abakan","VOR-DME",113300,53.744998931884766,91.38500213623047,830,"RU",113300,"080X",,,,4.007,4.192,"BOTH","HIGH","UNAA"
85214,"Ambalema_NDB_CO","ABL","Ambalema","NDB",300,4.7838897705078125,-74.76750183105469,,"CO",,,,,,,-5.11,"BOTH","MEDIUM",
85215,"Abumusa_Island_NDB_IR","ABM","Abumusa Island","NDB",285,25.87779998779297,55.02289962768555,23,"IR",,,,,,,1.384,"BOTH","LOW","OIBA"
85216,"Albenga_NDB_IT","ABN","Albenga","NDB",420,44.05580139160156,8.221110343933105,,"IT",,,,,,,0.515,"BOTH","LOW","LIMG"
85217,"Albuquerque_VORTAC_US","ABQ","Albuquerque","VORTAC",113200,35.043800354003906,-106.81600189208984,5743,"US",113200,"079X",,,,13.001,9.551,"BOTH","HIGH",
85218,"Aberdeen_VOR-DME_US","ABR","Aberdeen","VOR-DME",113000,45.41740036010742,-98.36869812011719,1301,"US",113000,"077X",,,,7.001,5.316,"BOTH","HIGH",
85219,"Albacete_NDB_ES","ABT","Albacete","NDB",321,38.94409942626953,-1.99767005443573,,"ES",,,,,,,-1.399,"LO","MEDIUM","LEAB"
85220,"Abu_Argub_VOR-DME_LY","ABU","Abu Argub","VOR-DME",115100,32.462799072265625,13.169400215148926,470,"LY",115100,"098X",,,,,1.291,"BOTH","HIGH","HLLT"
85221,"Altenburg_NDB_DE","ABU","Altenburg","NDB",330,50.99380111694336,12.520999908447266,581,"DE",,,,,,,1.561,"TERMINAL","LOW","EDAC"
85222,"Alexander_Bay_VOR-DME_ZA","ABV","Alexander Bay","VOR-DME",112100,-28.57069969177246,16.533899307250977,98,"ZA",112100,"058X",,,,-18.007,-19.183,"BOTH","HIGH","FAAB"
85223,"Pleasant_Lake_NDB_CA","AC","Pleasant Lake","NDB",230,43.86090087890625,-66.0436019897461,141,"CA",,,,,,,-17.566,"LO","LOW","CYQI"
85224,"Coffi_NDB_US","AC","Coffi","NDB",358,31.694000244140625,-97.20379638671875,,"US",,,,,,,4.551,"TERMINAL","MEDIUM","KACT"
85225,"Waivs_NDB_US","AC","Waivs","NDB",248,41.311100006103516,-69.98670196533203,,"US",,,,,,,-15.315,"TERMINAL","LOW","KACK"
85226,"Anloc_NDB_VN","AC","Anloc","NDB",320,10.939200401306152,107.18800354003906,,"VN",,,,,,,-0.138,"BOTH","MEDIUM",
85227,"Acapulco_VOR-DME_MX","ACA","Acapulco","VOR-DME",115900,16.758499145507812,-99.75399780273438,13,"MX",115900,"106X",,,,8.007,6.192,"BOTH","HIGH","MMAA"
85228,"Accra_VOR-DME_GH","ACC","Accra","VOR-DME",113100,5.634109973907471,-0.15534399449825287,205,"GH",113100,"078X",,,,-7.009,-4.426,"BOTH","HIGH","DGAA"
85229,"Alcobendas_NDB_ES","ACD","Alcobendas","NDB",417,40.58570098876953,-3.6765100955963135,,"ES",,,,,,,-2.162,"LO","LOW","LEMD"
85230,"Kachemak_NDB_US","ACE","Kachemak","NDB",277,59.641300201416016,-151.5,78,"US",,,,,,,19.119,"LO","MEDIUM","PAHO"
85231,"Anton_Chico_VORTAC_US","ACH","Anton Chico","VORTAC",117800,35.111698150634766,-105.04000091552734,5450,"US",117800,"125X",,,,12.001,9.091,"BOTH","HIGH","NM76"
85232,"Aracaju_VOR-DME_BR","ACJ","Aracaju","VOR-DME",112000,-10.984000205993652,-37.0713996887207,26,"BR",112000,"057X",,,,-22.007,-22.589,"BOTH","HIGH","SBAR"
85233,"Aracaju_NDB_BR","ACJ","Aracaju","NDB",355,-10.988100051879883,-37.073699951171875,26,"BR",,,,,,,-22.589,"BOTH","MEDIUM","SBAR"
85234,"Nantucket_VOR-DME_US","ACK","Nantucket","VOR-DME",116200,41.28179931640625,-70.02670288085938,100,"US",116200,"109X",,,,-15.001,-15.298,"BOTH","HIGH","KACK"
85235,"Akron_VOR-DME_US","ACO","Akron","VOR-DME",114400,41.1078987121582,-81.20149993896484,1200,"US",114400,"091X",,,,-4.004,-8.159,"LO","MEDIUM",
85236,"Atico_NDB_PE","ACO","Atico","NDB",202,-16.243600845336914,-73.57859802246094,,"PE",,,,,,,-1.193,"BOTH","MEDIUM",
85237,"Waseca_NDB_US","ACQ","Waseca","NDB",371,44.0702018737793,-93.55239868164062,1120,"US",,,,,,,1.379,"TERMINAL","LOW",
85238,"Waco_VORTAC_US","ACT","Waco","VORTAC",115300,31.66230010986328,-97.26899719238281,510,"US",115300,"100X",,,,9.008,4.574,"BOTH","HIGH",
85239,"Arcata_VOR-DME_US","ACV","Arcata","VOR-DME",110200,40.98139953613281,-124.10800170898438,193,"US",110200,"039X",,,,17.001,15.535,"LO","LOW","KACV"
85240,"Atlantic_City_VORTAC_US","ACY","Atlantic City","VORTAC",108600,39.45589828491211,-74.57630157470703,70,"US",108600,"023X",,,,-10.002,-12.268,"LO","MEDIUM","KACY"
85241,"Pendy_NDB_US","ACZ","Pendy","NDB",379,34.71630096435547,-78.00360107421875,30,"US",,,,,,,-8.549,"TERMINAL","LOW",
85248,"Sheremetyevo_NDB_RU","AD","Sheremetyevo","NDB",700,55.986698150634766,37.50170135498047,,"RU",,,,,,,9.438,"TERMINAL","MEDIUM","UUEE"
85249,"Sochi_NDB_RU","AD","Sochi","NDB",365,43.415000915527344,39.93170166015625,,"RU",,,,,,,5.528,"TERMINAL","MEDIUM","URSS"
85250,"Aldan_NDB_RU","AD","Aldan","NDB",451,58.61830139160156,125.43000030517578,,"RU",,,,,,,-14.051,"TERMINAL","HIGH",
85251,"Ashgabat_NDB_TM","AD","Ashgabat","NDB",407,38.005001068115234,58.30670166015625,689,"TM",,,,,,,4.222,"TERMINAL","MEDIUM","UTAA"
85252,"Brons_NDB_US","AD","Brons","NDB",407,33.0443000793457,-96.87049865722656,,"US",,,,,,,4.423,"TERMINAL","MEDIUM",
85253,"Andizhan_NDB_UZ","AD","Andizhan","NDB",422,40.733299255371094,72.30000305175781,,"UZ",,,,,,,4.216,"BOTH","MEDIUM",
85254,"Arandis_NDB_NA","AD","Arandis","NDB",328,-22.466699600219727,14.95829963684082,,"NA",,,,,,,-13.554,"BOTH","MEDIUM","FYAR"
85255,"Aden_NDB_YE","AD","Aden","NDB",361,12.87030029296875,45.00559997558594,,"YE",,,,,,,1.193,"BOTH","MEDIUM","OYAA"
85242,"Adelaide_VOR-DME_AU","AD","Adelaide","VOR-DME",116400,-34.9468994140625,138.5240020751953,32,"AU",116400,"111X",,,,7.007,8.07,"BOTH","HIGH","YPAD"
85243,"Abidjan_VOR-DME_CI","AD","Abidjan","VOR-DME",114300,5.282810211181641,-3.9170000553131104,30,"CI",114300,"090X",,,,-7.003,-6.003,"BOTH","HIGH","DIAP"
85244,"Bateen_NDB_AE","AD","Bateen","NDB",392,24.427600860595703,54.45589828491211,,"AE",,,,,,,1.274,"BOTH","HIGH","OMAD"
85245,"Adelaide (DECOMMISSIONED)_NDB_AU","AD","Adelaide (DECOMMISSIONED)","NDB",362,-34.946399688721,138.54600524902,20,"AU",,,,,,,8.1,"BOTH","HIGH","YPAD"
85246,"Rengat_NDB_ID","AD","Rengat","NDB",280,-0.3491609990596771,102.33599853515625,61,"ID",,,,,,,0.035,"BOTH","MEDIUM","WIPR"
85247,"Anda_NDB_NO","AD","Anda","NDB",288,61.8296012878418,6.115940093994141,,"NO",,,,,,,-1.024,"TERMINAL","LOW","ENSD"
85256,"Aldeia_VOR-DME_BR","ADA","Aldeia","VOR-DME",112100,-22.81279945373535,-42.095298767089844,61,"BR",112100,"058X",,,,,-22.048,"BOTH","HIGH","SBES"
85257,"Adana_VOR-DME_TR","ADA","Adana","VOR-DME",112700,36.94060134887695,35.21030044555664,49,"TR",112700,"074X",,,,3.007,4.175,"BOTH","HIGH","LTAF"
85258,"Aldeia_NDB_BR","ADA","Aldeia","NDB",345,-22.822999954223633,-42.096500396728516,61,"BR",,,,,,,-22.047,"BOTH","MEDIUM","SBES"
85259,"Adana_NDB_TR","ADA","Adana","NDB",395,36.97079849243164,35.26169967651367,,"TR",,,,,,,4.179,"BOTH","HIGH","LTAF"
85260,"Aguada_Grande_NDB_VE","ADA","Aguada Grande","NDB",323,10.616700172424316,-69.2833023071289,,"VE",,,,,,,-9.453,"BOTH","MEDIUM",
85261,"Arkadelphia_NDB_US","ADF","Arkadelphia","NDB",275,34.05540084838867,-93.10489654541016,181,"US",,,,,,,2.132,"TERMINAL","LOW",
85262,"Adrian_NDB_US","ADG","Adrian","NDB",278,41.869998931884766,-84.07749938964844,862,"US",,,,,,,-6.089,"TERMINAL","LOW",
85263,"Ada_VOR-DME_US","ADH","Ada","VOR-DME",117800,34.8026008605957,-96.67009735107422,987,"US",117800,"125X",,,,6.001,4.33,"LO","LOW",
85264,"Mount_Moffett_NDB-DME_US","ADK","Mount Moffett","NDB-DME",530,51.87189865112305,-176.67599487304688,332,"US",114000,"087X",51.8713,-176.674,379,,6.285,"BOTH","MEDIUM","PADK"
85265,"Sochi_VOR-DME_RU","ADL","Sochi","VOR-DME",112700,43.40330123901367,39.948299407958984,36,"RU",112700,"074X",,,,5.006,5.527,"BOTH","HIGH","URSS"
85266,"Ardmore_VORTAC_US","ADM","Ardmore","VORTAC",116700,34.21160125732422,-97.16829681396484,925,"US",116700,"114X",,,,6.003,4.523,"BOTH","HIGH",
85267,"Agadir_VOR-DME_MA","ADM","Agadir","VOR-DME",117200,30.3218994140625,-9.383330345153809,295,"MA",117200,"119X",,,,-5.007,-3.548,"BOTH","HIGH","GMAD"
85268,"Roberto_VOR-DME_MX","ADN","Roberto","VOR-DME",115400,25.865400314331055,-100.23899841308594,1476,"MX",115400,"101X",,,,7.004,6.258,"BOTH","HIGH","MMAN"
85269,"Aberdeen_VOR-DME_GB","ADN","Aberdeen","VOR-DME",114300,57.31060028076172,-2.2672200202941895,600,"GB",114300,"090X",,,,-5.001,-4.148,"BOTH","HIGH","EGPD"
85270,"Puerto_Deseado_NDB_AR","ADO","Puerto Deseado","NDB",210,-47.733299255371094,-65.9094009399414,266,"AR",,,,,,,7.234,"LO","HIGH","SAWD"
85271,"Adrar_VOR-DME_DZ","ADR","Adrar","VOR-DME",112600,27.816999435424805,-0.2058670073747635,920,"DZ",112600,"073X",,,,,-1.172,"BOTH","LOW","DAUA"
85272,"Adrar_NDB_DZ","ADR","Adrar","NDB",340,27.78529930114746,-0.23027800023555756,,"DZ",,,,,,,-1.16,"BOTH","MEDIUM","DAUA"
85273,"Addis_Abeba_VOR-DME_ET","ADS","Addis Abeba","VOR-DME",112900,8.975040435791016,38.799400329589844,7656,"ET",112900,"076X",,,,,1.393,"BOTH","HIGH","HAAB"
85274,"Atwood_NDB_US","ADT","Atwood","NDB",365,39.838600158691406,-101.04499816894531,2936,"US",,,,,,,7.216,"TERMINAL","LOW",
85275,"Audubon_NDB_US","ADU","Audubon","NDB",266,41.69029998779297,-94.91000366210938,1278,"US",,,,,,,2.595,"TERMINAL","LOW",
85276,"Andrews_VORTAC_US","ADW","Andrews","VORTAC",113100,38.80720138549805,-76.86620330810547,260,"US",113100,"078X",,,,-10.005,-10.463,"LO","MEDIUM","KADW"
85277,"Andraitx_NDB_ES","ADX","Andraitx","NDB",384,39.549400329589844,2.395859956741333,,"ES",,,,,,,-0.282,"BOTH","LOW",
85278,"Abeche_VOR_TD","AE","Abeche","VOR",114500,13.845100402832031,20.844999313354492,1804,"TD",,,,,,,1.03,"BOTH","HIGH","FTTC"
85279,"Dudle_NDB_US","AE","Dudle","NDB",351,35.21730041503906,-106.71299743652344,,"US",,,,,,,9.54,"TERMINAL","LOW",
85280,"Jones_NDB_US","AEA","Jones","NDB",373,36.614498138427734,-78.0531997680664,270,"US",,,,,,,-9.214,"TERMINAL","LOW",
85281,"Antlers_NDB_US","AEE","Antlers","NDB",391,34.19179916381836,-95.65190124511719,569,"US",,,,,,,3.548,"TERMINAL","LOW",
85282,"Albert_Lea_VOR-DME_US","AEL","Albert Lea","VOR-DME",109800,43.681800842285156,-93.37079620361328,1265,"US",109800,"035X",,,,5.001,1.315,"TERMINAL","LOW",
85283,"Nabesna_NDB_US","AES","Nabesna","NDB",390,62.96580123901367,-141.88800048828125,,"US",,,,,,,23.426,"LO","MEDIUM","PAOR"
85284,"Alexandria_VORTAC_US","AEX","Alexandria","VORTAC",116100,31.25670051574707,-92.5009994506836,80,"US",116100,"108X",,,,3.009,2.012,"BOTH","HIGH",
85285,"Waverly_NDB_US","AEY","Waverly","NDB",329,36.1161994934082,-87.74130249023438,708,"US",,,,,,,-1.576,"TERMINAL","LOW",
85286,"Archerfield_NDB_AU","AF","Archerfield","NDB",419,-27.57029914855957,153.01600646972656,63,"AU",,,,,,,11.088,"BOTH","LOW","YBAF"
85287,"Watford_City_NDB_US","AFD","Watford City","NDB",400,47.815101623535156,-103.25800323486328,2066,"US",,,,,,,9.178,"TERMINAL","LOW",
85288,"Kake_NDB-DME_US","AFE","Kake","NDB-DME",223,56.96390151977539,-133.91200256347656,170,"US",114400,"091X",,,,,22.201,"LO","LOW","PAFE"
85289,"Affligem_VOR-DME_BE","AFI","Affligem","VOR-DME",114900,50.907798767089844,4.138889789581299,284,"BE",114900,"096X",,,,-2.01,-0.416,"TERMINAL","HIGH","EBBR"
85290,"Nebraska_City_NDB_US","AFK","Nebraska City","NDB",347,40.60559844970703,-95.86080169677734,1160,"US",,,,,,,3.476,"TERMINAL","LOW",
85291,"Manas_TACAN_KG","AFM","Manas","TACAN",134000,43.062198638916016,74.470703125,2091,"KG",134000,"067X",,,,,5.001,"BOTH","LOW","UAFM"
85292,"Afienou_NDB_CI","AFO","Afienou","NDB",393,5.411139965057373,-2.9164700508117676,,"CI",,,,,,,-5.38,"BOTH","MEDIUM",
85293,"Anson_Co_NDB_US","AFP","Anson Co","NDB",283,35.02399826049805,-80.08300018310547,302,"US",,,,,,,-7.328,"TERMINAL","LOW",
85294,"Afonsos_NDB_BR","AFS","Afonsos","NDB",270,-22.867000579833984,-43.36690139770508,112,"BR",,,,,,,-21.323,"BOTH","MEDIUM","SBAF"
85295,"Aek_Godang_NDB_ID","AG","Aek Godang","NDB",233,1.3983399868011475,99.42900085449219,935,"ID",,,,,,,-0.254,"BOTH","MEDIUM","WIME"
85296,"Agra_NDB_IN","AG","Agra","NDB",250,27.15019989013672,77.96530151367188,,"IN",,,,,,,0.218,"BOTH","HIGH","VIAG"
85297,"Abuja_NDB_NG","AG","Abuja","NDB",321,9.028039932250977,7.277040004730225,,"NG",,,,,,,-2.024,"TERMINAL","LOW","DNAA"
85298,"Agoy_NDB_RU","AG","Agoy","NDB",381,44.13330078125,39.03329849243164,,"RU",,,,,,,5.588,"BOTH","HIGH",
85299,"Sembawang_NDB_SG","AG","Sembawang","NDB",325,1.4233299493789673,103.822998046875,86,"SG",,,,,,,0.141,"BOTH","LOW","WSAG"
85300,"Bushe_NDB_US","AG","Bushe","NDB",233,33.28689956665039,-81.9468994140625,,"US",,,,,,,-5.48,"TERMINAL","LOW","KAGS"
85301,"Augsburg_NDB_DE","AGB","Augsburg","NDB",318,48.42430114746094,10.933099746704102,1542,"DE",,,,,,,1.284,"BOTH","LOW","EDMA"
85302,"Allegheny_VOR-DME_US","AGC","Allegheny","VOR-DME",110000,40.27870178222656,-80.04090118408203,1290,"US",110000,"037X",,,,-9.004,-8.553,"LO","MEDIUM",
85303,"Altenburg_DME_DE","AGD","Altenburg","DME",115300,50.98270034790039,12.512299537658691,624,"DE",115300,"100X",,,,,1.542,"TERMINAL","LOW","EDAC"
85304,"Agra_VOR-DME_IN","AGG","Agra","VOR-DME",112000,27.150699615478516,77.94750213623047,551,"IN",112000,"057X",,,,0.011,0.219,"BOTH","MEDIUM","VIAG"
85305,"Agalega_NDB_MU","AGG","Agalega","NDB",429,-10.366700172424316,56.599998474121094,,"MU",,,,,,,-9.049,"BOTH","MEDIUM",
85306,"Anchialos_VOR-DME_GR","AGH","Anchialos","VOR-DME",110400,39.21620178222656,22.791900634765625,65,"GR",110400,"041X",,,,0.011,3.164,"BOTH","MEDIUM","LGBL"
85307,"Araguaina_NDB_BR","AGI","Araguaina","NDB",205,-7.233500003814697,-48.23899841308594,771,"BR",,,,,,,-20.13,"BOTH","MEDIUM","SWGN"
85308,"Agen_VOR-DME_FR","AGN","Agen","VOR-DME",114800,43.88800048828125,0.8728610277175903,868,"FR",114800,"095X",,,,-2.007,-1.062,"BOTH","HIGH",
85309,"Alagoinhas_NDB_BR","AGN","Alagoinhas","NDB",310,-12.152700424194336,-38.38949966430664,,"BR",,,,,,,-23.019,"LO","MEDIUM","SBSV"
85310,"Aguascalientes_VOR-DME_MX","AGU","Aguascalientes","VOR-DME",113600,21.71139907836914,-102.31900024414062,6112,"MX",113600,"083X",,,,8.001,7.097,"BOTH","HIGH","MMAS"
85311,"Monteagudo_NDB_BO","AGU","Monteagudo","NDB",305,-19.835500717163086,-63.965301513671875,,"BO",,,,,,,-8.191,"LO","MEDIUM","SLAG"
85312,"Aggeneys_VOR-DME_ZA","AGV","Aggeneys","VOR-DME",116700,-29.48110008239746,18.5625,3356,"ZA",116700,"114X",,,,,-20.1,"BOTH","HIGH",
85313,"Acarigua_VOR-DME_VE","AGV","Acarigua","VOR-DME",113400,9.554750442504883,-69.23619842529297,640,"VE",113400,"081X",,,,-6.007,-9.393,"BOTH","HIGH","SVAC"
85314,"Acarigua_NDB_VE","AGV","Acarigua","NDB",225,9.551690101623535,-69.23290252685547,640,"VE",,,,,,,-9.384,"LO","MEDIUM","SVAC"
85315,"Ayaguz_VOR_KZ","AGZ","Ayaguz","VOR",113600,47.93109893798828,80.44969940185547,,"KZ",,,,,,,5.555,"BOTH","HIGH",
85316,"Wagner_NDB_US","AGZ","Wagner","NDB",392,43.0625,-98.29229736328125,1462,"US",,,,,,,5.315,"TERMINAL","LOW",
85317,"Ahmedabad_NDB_IN","AH","Ahmedabad","NDB",215,23.141399383544922,72.69969940185547,,"IN",,,,,,,-0.094,"BOTH","HIGH","VAAH"
85318,"Antalaha_NDB_MG","AH","Antalaha","NDB",321,-14.998900413513184,50.317901611328125,,"MG",,,,,,,-11.368,"BOTH","MEDIUM","FMNH"
85319,"Amedee_VOR-DME_US","AHC","Amedee","VOR-DME",109000,40.26789855957031,-120.1520004272461,4028,"US",109000,"027X",,,,17.001,15.017,"TERMINAL","LOW",
85320,"Ameron_NDB_US","AHH","Ameron","NDB",278,45.28139877319336,-92.37129974365234,1080,"US",,,,,,,0.248,"TERMINAL","LOW",
85321,"Athens_VORTAC_US","AHN","Athens","VORTAC",109600,33.947601318359375,-83.32479858398438,790,"US",109600,"033X",,,,0.001,-4.57,"BOTH","MEDIUM","KAHN"
85322,"Alghero_TACAN_IT","AHO","Alghero","TACAN",109300,40.63610076904297,8.289440155029297,88,"IT",109300,"030X",,,,,0.54,"BOTH","HIGH","LIEA"
85323,"Wahoo_NDB_US","AHQ","Wahoo","NDB",400,41.239200592041016,-96.59839630126953,1221,"US",,,,,,,4.189,"TERMINAL","LOW",
85324,"Ashiya_TACAN_JP","AHT","Ashiya","TACAN",108600,33.888301849365234,130.64999389648438,84,"JP",108600,"023X",,,,-7.011,-6.527,"BOTH","HIGH","RJFA"
85325,"Amchitka_NDB-DME_US","AHT","Amchitka","NDB-DME",379,51.37969970703125,-179.25799560546875,221,"US",113200,"079X",,,,,5.106,"BOTH","LOW",
85326,"Athens_NDB_US","AHX","Athens","NDB",269,32.1593017578125,-95.8302001953125,440,"US",,,,,,,4.054,"TERMINAL","LOW",
85327,"Sao_Joao_NDB_BR","AI","Sao Joao","NDB",320,-1.2813299894332886,-44.90330123901367,,"BR",,,,,,,-20.309,"BOTH","MEDIUM",
85328,"Aitutaki_NDB_CK","AI","Aitutaki","NDB",320,-18.824800491333008,-159.7729949951172,114,"CK",,,,,,,12.543,"BOTH","HIGH","NCAI"
85329,"Akchi_NDB_KZ","AI","Akchi","NDB",288,43.972198486328125,76.33580017089844,,"KZ",,,,,,,5.062,"BOTH","MEDIUM",
85330,"Tura_NDB_RU","AI","Tura","NDB",430,64.28500366210938,100.2030029296875,,"RU",,,,,,,1.598,"BOTH","HIGH",
85331,"Video_NDB_US","AI","Video","NDB",371,40.06949996948242,-85.51069641113281,970,"US",,,,,,,-4.299,"TERMINAL","LOW",
85332,"Addmo_NDB_US","AI","Addmo","NDB",400,34.232398986816406,-96.93309783935547,715,"US",,,,,,,4.436,"LO","LOW",
85333,"Alliance_VOR-DME_US","AIA","Alliance","VOR-DME",111800,42.055599212646484,-102.80400085449219,3925,"US",111800,"055X",,,,11.001,8.342,"LO","MEDIUM",
85334,"Antigo_NDB_US","AIG","Antigo","NDB",347,45.158599853515625,-89.11380004882812,1518,"US",,,,,,,-2.322,"TERMINAL","LOW",
85335,"Aiken_NDB_US","AIK","Aiken","NDB",347,33.651798248291016,-81.6771011352539,530,"US",,,,,,,-6.043,"TERMINAL","LOW",
85336,"Al_Ain_NDB_AE","AIN","Al Ain","NDB",399,24.248600006103516,55.60430145263672,,"AE",,,,,,,1.176,"BOTH","MEDIUM","OMAL"
85337,"Atlantic_NDB_US","AIO","Atlantic","NDB",365,41.40399932861328,-95.04630279541016,1153,"US",,,,,,,3.072,"LO","LOW",
85338,"Bellaire_VOR-DME_US","AIR","Bellaire","VOR-DME",117100,40.016998291015625,-80.81729888916016,1290,"US",117100,"118X",,,,-7.01,-8.152,"BOTH","HIGH",
85339,"Aitkin_NDB_US","AIT","Aitkin","NDB",397,46.54750061035156,-93.67520141601562,1207,"US",,,,,,,1.236,"TERMINAL","LOW",
85340,"Aliceville_NDB_US","AIV","Aliceville","NDB",254,33.11399841308594,-88.18560028076172,,"US",,,,,,,-1.11,"LO","LOW","KAIV"
85341,"Nanwak_NDB-DME_US","AIX","Nanwak","NDB-DME",323,60.3849983215332,-166.21499633789062,33,"US",112900,"076X",,,,,12.32,"LO","MEDIUM","PAMY"
85342,"Kaiser_NDB_US","AIZ","Kaiser","NDB",377,38.09659957885742,-92.5531005859375,863,"US",,,,,,,1.29,"TERMINAL","LOW",
85343,"Ouani_NDB_KM","AJ","Ouani","NDB",369,-12.131999969482422,44.4286003112793,,"KM",,,,,,,-7.093,"BOTH","MEDIUM","FMCV"
85344,"Aghajari_NDB_IR","AJ","Aghajari","NDB",365,30.75,49.68330001831055,88,"IR",,,,,,,3.037,"BOTH","HIGH","OIAG"
85345,"Krasnoyarsk_NDB_RU","AJ","Krasnoyarsk","NDB",334,56.19329833984375,92.40670013427734,,"RU",,,,,,,4.407,"TERMINAL","HIGH","UNKL"
85346,"Staritsa_NDB_RU","AJ","Staritsa","NDB",430,56.516700744628906,34.93330001831055,,"RU",,,,,,,9.152,"BOTH","HIGH","UNKL"
85347,"Mt_Macajna_NDB_GU","AJA","Mt Macajna","NDB",385,13.454899787902832,144.73699951171875,660,"GU",,,,,,,1.274,"TERMINAL","HIGH","PGUM"
85348,"Awaji_VOR-DME_JP","AJE","Awaji","VOR-DME",115600,34.270301818847656,134.71299743652344,884,"JP",115600,"103X",,,,-7.011,-6.56,"BOTH","LOW",
85349,"Al_Jouf_VORTAC_SA","AJF","Al Jouf","VORTAC",117800,29.788999557495117,40.07419967651367,2261,"SA",117800,"125X",,,,,3.29,"BOTH","HIGH","OESK"
85350,"Mt_Carmel_NDB_US","AJG","Mt Carmel","NDB",524,38.61199951171875,-87.7260971069336,430,"US",,,,,,,-2.235,"LO","LOW",
85351,"Ajaccio_VOR-DME_FR","AJO","Ajaccio","VOR-DME",114800,41.77050018310547,8.774669647216797,2142,"FR",114800,"095X",41.7701,8.77447,,0.007,1.002,"BOTH","HIGH",
85352,"Habersham_NDB_US","AJR","Habersham","NDB",347,34.50149917602539,-83.54989624023438,1462,"US",,,,,,,-4.518,"TERMINAL","LOW",
85353,"Andri_NDB_US","AJW","Andri","NDB",281,45.79169845581055,-95.30549621582031,1404,"US",,,,,,,2.568,"TERMINAL","LOW",
85354,"Ash_Flat_NDB_US","AJX","Ash Flat","NDB",344,36.180599212646484,-91.60659790039062,815,"US",,,,,,,0.579,"TERMINAL","LOW",
85355,"Astra_Kesetra_NDB_ID","AK","Astra Kesetra","NDB",221,-4.612420082092285,105.23100280761719,63,"ID",,,,,,,0.309,"BOTH","MEDIUM","WIAG"
85356,"Akeno_NDB_JP","AK","Akeno","NDB",380,34.527801513671875,136.69700622558594,,"JP",,,,,,,-6.527,"BOTH","MEDIUM","RJOE"
85357,"Astana_NDB_KZ","AK","Astana","NDB",318,51.060001373291016,71.5261001586914,,"KZ",,,,,,,9.209,"BOTH","MEDIUM","UACC"
85358,"Akure_NDB_NG","AK","Akure","NDB",276,7.226719856262207,5.293220043182373,,"NG",,,,,,,-2.517,"LO","MEDIUM","DNAK"
85359,"Abakan_NDB_RU","AK","Abakan","NDB",360,53.766700744628906,91.40499877929688,,"RU",,,,,,,4.191,"TERMINAL","HIGH","UNAA"
85360,"Aleksandrovka_NDB_RU","AK","Aleksandrovka","NDB",113,49.58330154418945,44.31669998168945,,"RU",,,,,,,8.225,"BOTH","HIGH",
85361,"Saldo_NDB_US","AK","Saldo","NDB",355,58.73720169067383,-156.7779998779297,,"US",,,,,,,16.435,"BOTH","MEDIUM","PAKN"
85362,"Akron_NDB_US","AK","Akron","NDB",362,41.069801330566406,-81.38749694824219,,"US",,,,,,,-8.065,"TERMINAL","LOW",
85363,"Aktyubinsk_VOR-DME_KZ","AKB","Aktyubinsk","VOR-DME",113400,50.263099670410156,57.18389892578125,735,"KZ",113400,"081X",,,,8.007,9.443,"BOTH","HIGH","UATT"
85364,"Trabzon_NDB_TR","AKC","Trabzon","NDB",392,41.08940124511719,39.469200134277344,104,"TR",,,,,,,5.176,"BOTH","HIGH","LTCG"
85365,"Amakusa_VOR-DME_JP","AKE","Amakusa","VOR-DME",113450,32.48099899291992,130.16000366210938,354,"JP",113450,"081Y",,,,-6.011,-6.25,"LO","LOW","RJDA"
85366,"Akhisar_TACAN_TR","AKI","Akhisar","TACAN",110200,38.81949996948242,27.827199935913086,285,"TR",110200,"039X",,,,,3.518,"BOTH","LOW","LTBT"
85367,"Akureyri_VOR-DME_IS","AKI","Akureyri","VOR-DME",113600,65.75969696044922,-18.004199981689453,2053,"IS",113600,"083X",,,,-19.007,-15.392,"BOTH","HIGH","BIAR"
85368,"Anduki_NDB_BN","AKI","Anduki","NDB",250,4.630280017852783,114.37200164794922,59,"BN",,,,,,,0.297,"BOTH","MEDIUM",
85369,"Al_Kharj_VORTAC_SA","AKJ","Al Kharj","VORTAC",117300,24.068199157714844,47.40760040283203,1479,"SA",117300,"120X",,,,,2.156,"BOTH","LOW",
85370,"Haskell_NDB_US","AKL","Haskell","NDB",407,33.19110107421875,-99.72000122070312,1622,"US",,,,,,,6.212,"LO","LOW",
85371,"King_Salmon_VORTAC_US","AKN","King Salmon","VORTAC",112800,58.724700927734375,-156.7519989013672,89,"US",112800,"075X",,,,21.001,16.44,"BOTH","HIGH","PAKN"
85372,"Akron_VOR-DME_US","AKO","Akron","VOR-DME",114400,40.155601501464844,-103.18000030517578,4620,"US",114400,"091X",,,,13.001,8.391,"LO","HIGH",
85373,"Anaktuvuk_Pass_NDB_US","AKP","Anaktuvuk Pass","NDB",348,68.1365966796875,-151.74400329589844,2085,"US",,,,,,,22.018,"LO","LOW","PAKP"
85374,"Wakefield_NDB_US","AKQ","Wakefield","NDB",274,36.98320007324219,-77.0010986328125,115,"US",,,,,,,-10.104,"TERMINAL","LOW",
