"id","code","local_code","name","continent","iso_country","wikipedia_link","keywords"
303041,"AZ-XA","XA","Xankandi District","AS","AZ","https://en.wikipedia.org/wiki/Xankandi_District","Airports in Xankandi District"
303042,"AZ-XAC","XAC","Khachmaz District","AS","AZ","https://en.wikipedia.org/wiki/Khachmaz_District","Airports in Khachmaz District"
303043,"AZ-XAN","XAN","Xanlar District","AS","AZ","https://en.wikipedia.org/wiki/Xanlar_District","Airports in Xanlar District"
303044,"AZ-XCI","XCI","Khojaly District","AS","AZ","https://en.wikipedia.org/wiki/Khojaly_District","Airports in Khojaly District"
303045,"AZ-XIZ","XIZ","Khizi District","AS","AZ","https://en.wikipedia.org/wiki/Khizi_District","Airports in Khizi District"
303046,"AZ-XVD","XVD","Xocavand District","AS","AZ","https://en.wikipedia.org/wiki/Xocavand_District","Airports in Xocavand District"
303047,"AZ-YAR","YAR","Yardimli District","AS","AZ","https://en.wikipedia.org/wiki/Yardimli_District","Airports in Yardimli District"
303048,"AZ-YE","YE","Yevlax (city)","AS","AZ","https://en.wikipedia.org/wiki/Yevlax","Airports in Yevlax (city)"
303049,"AZ-ZAN","ZAN","Zangilan District","AS","AZ","https://en.wikipedia.org/wiki/Zangilan_District","Airports in Zangilan District"
303050,"AZ-ZAQ","ZAQ","Zaqatala District","AS","AZ","https://en.wikipedia.org/wiki/Zaqatala_District","Airports in Zaqatala District"
303051,"AZ-ZAR","ZAR","Zardab District","AS","AZ","https://en.wikipedia.org/wiki/Zardab_District","Airports in Zardab District"
303052,"BA-BIH","BIH","Federation of Bosnia and Herzegovina","EU","BA","https://en.wikipedia.org/wiki/Federation_of_Bosnia_and_Herzegovina","Bosnian airports"
303053,"BA-SRP","SRP","Republika Srpska","EU","BA","https://en.wikipedia.org/wiki/Republika_Srpska","Airports in Republika Srpska"
303054,"BA-U-A","U-A","(unassigned)","EU","BA",,"Airports in (unassigned)"
303055,"BB-01",01,"Christ Church","NA","BB","https://en.wikipedia.org/wiki/Christ_Church","Airports in Christ Church"
303056,"BB-02",02,"Saint Andrew","NA","BB","https://en.wikipedia.org/wiki/Saint_Andrew","Airports in Saint Andrew"
303057,"BB-03",03,"Saint George","NA","BB","https://en.wikipedia.org/wiki/Saint_George","Airports in Saint George"
303058,"BB-04",04,"Saint James","NA","BB","https://en.wikipedia.org/wiki/Saint_James","Airports in Saint James"
303059,"BB-05",05,"Saint John","NA","BB","https://en.wikipedia.org/wiki/Saint_John","Airports in Saint John"
303060,"BB-06",06,"Saint Joseph","NA","BB","https://en.wikipedia.org/wiki/Saint_Joseph","Airports in Saint Joseph"
303061,"BB-07",07,"Saint Lucy","NA","BB","https://en.wikipedia.org/wiki/Saint_Lucy","Airports in Saint Lucy"
303062,"BB-08",08,"Saint Michael","NA","BB","https://en.wikipedia.org/wiki/Saint_Michael","Airports in Saint Michael"
303063,"BB-09",09,"Saint Peter","NA","BB","https://en.wikipedia.org/wiki/Saint_Peter","Airports in Saint Peter"
303064,"BB-10",10,"Saint Philip","NA","BB","https://en.wikipedia.org/wiki/Saint_Philip","Airports in Saint Philip"
303065,"BB-11",11,"Saint Thomas","NA","BB","https://en.wikipedia.org/wiki/Saint_Thomas","Airports in Saint Thomas"
303066,"BB-U-A","U-A","(unassigned)","NA","BB",,"Airports in (unassigned)"
306743,"BD-1",1,"Barisal Division","AS","BD","https://en.wikipedia.org/wiki/Barisal_Division","Barisal bibhag"
306744,"BD-2",2,"Chittagong Division","AS","BD","https://en.wikipedia.org/wiki/Chittagong_Division","Chittagong bibhag"
306742,"BD-3",3,"Dhaka Division","AS","BD","https://en.wikipedia.org/wiki/Dhaka_Division","Dhaka bibhag"
306741,"BD-4",4,"Khulna Division","AS","BD","https://en.wikipedia.org/wiki/Khulna_Division","Khulna bibhag"
306740,"BD-5",5,"Rajshahi Division","AS","BD","https://en.wikipedia.org/wiki/Rajshahi_Division","Rajshahi bibhag"
306739,"BD-6",6,"Sylhet Division","AS","BD","https://en.wikipedia.org/wiki/Sylhet_Division","Sylhet bibhag"
303067,"BD-U-A","U-A","(unassigned)","AS","BD",,"Airports in (unassigned)"
303068,"BE-BRU","BRU","Brussels-Capital Region","EU","BE","https://en.wikipedia.org/wiki/Brussels","Bruxelles, Flanders, Flemish Region, Vlaams Gewest, Vlaanderen"
303069,"BE-U-A","U-A","(unassigned)","EU","BE",,"Airports in (unassigned)"
303070,"BE-VAN","VAN","Antwerp Province","EU","BE","https://en.wikipedia.org/wiki/Antwerp_Province","Antwerpen, Flanders, Flemish Region, Vlaams Gewest, Vlaanderen"
303071,"BE-VBR","VBR","Flemish Brabant Province","EU","BE","https://en.wikipedia.org/wiki/Flemish_Brabant","Vlaams-Brabant, Flanders, Flemish Region, Vlaams Gewest, Vlaanderen"
303072,"BE-VLI","VLI","Limburg Province","EU","BE","https://en.wikipedia.org/wiki/Limburg_(Belgium)","Flanders, Flemish Region, Vlaams Gewest, Vlaanderen"
303073,"BE-VOV","VOV","East Flanders Province","EU","BE","https://en.wikipedia.org/wiki/East_Flanders","Oost-Vlaanderen, Flanders, Flemish Region, Vlaams Gewest, Vlaanderen"
303074,"BE-VWV","VWV","West Flanders Province","EU","BE","https://en.wikipedia.org/wiki/West_Flanders","West-Vlaanderen, Flanders, Flemish Region, Vlaams Gewest, Vlaanderen"
303075,"BE-WBR","WBR","Walloon Brabant Province","EU","BE","https://en.wikipedia.org/wiki/Walloon_Brabant","Wallonia, Walloon Region"
303076,"BE-WHT","WHT","Hainaut Province","EU","BE","https://en.wikipedia.org/wiki/Hainaut_Province","Wallonia, Walloon Region"
303077,"BE-WLG","WLG","Liège Province","EU","BE","https://en.wikipedia.org/wiki/Li%C3%A8ge_Province","Wallonia, Walloon Region"
303078,"BE-WLX","WLX","Luxembourg Province","EU","BE","https://en.wikipedia.org/wiki/Luxembourg_(Belgium)","Wallonia, Walloon Region"
303079,"BE-WNA","WNA","Namur Province","EU","BE","https://en.wikipedia.org/wiki/Namur_Province","Wallonia, Walloon Region"
515483,"BE-XX","XX","*Offshore Platforms","EU","BE",,
511214,"BF-01",1,"Boucle du Mouhoun Region","AF","BF","https://en.wikipedia.org/wiki/Boucle_du_Mouhoun_Region",
303080,"BF-BAL","BAL","Balé Province","AF","BF","https://en.wikipedia.org/wiki/Bal%C3%A9_Province","Airports in Balé Province"
303081,"BF-BAM","BAM","Bam Province","AF","BF","https://en.wikipedia.org/wiki/Bam_Province","Airports in Bam Province"
303082,"BF-BAN","BAN","Banwa Province","AF","BF","https://en.wikipedia.org/wiki/Banwa_Province","Airports in Banwa Province"
303083,"BF-BAZ","BAZ","Bazèga Province","AF","BF","https://en.wikipedia.org/wiki/Bazèga_Province","Airports in Bazèga Province"
303084,"BF-BGR","BGR","Bougouriba Province","AF","BF","https://en.wikipedia.org/wiki/Bougouriba_Province","Airports in Bougouriba Province"
303085,"BF-BLG","BLG","Boulgou Province","AF","BF","https://en.wikipedia.org/wiki/Boulgou_Province","Airports in Boulgou Province"
303086,"BF-BLK","BLK","Boulkiemdé Province","AF","BF","https://en.wikipedia.org/wiki/Boulkiemdé_Province","Airports in Boulkiemdé Province"
303087,"BF-COM","COM","Comoe Province","AF","BF","https://en.wikipedia.org/wiki/Comoe_Province","Airports in Comoe Province"
303088,"BF-GAN","GAN","Ganzourgou Province","AF","BF","https://en.wikipedia.org/wiki/Ganzourgou_Province","Airports in Ganzourgou Province"
303089,"BF-GNA","GNA","Gnagna Province","AF","BF","https://en.wikipedia.org/wiki/Gnagna Province","Airports in Gnagna Province"
303090,"BF-GOU","GOU","Gourma Province","AF","BF","https://en.wikipedia.org/wiki/Gourma_Province","Airports in Gourma Province"
303091,"BF-HOU","HOU","Houet Province","AF","BF","https://en.wikipedia.org/wiki/Houet_Province","Airports in Houet Province"
303092,"BF-IOB","IOB","Ioba Province","AF","BF","https://en.wikipedia.org/wiki/Ioba_Province","Airports in Ioba Province"
303093,"BF-KAD","KAD","Kadiogo Province","AF","BF","https://en.wikipedia.org/wiki/Kadiogo_Province","Airports in Kadiogo Province"
303094,"BF-KEN","KEN","Kénédougou Province","AF","BF","https://en.wikipedia.org/wiki/Kénédougou_Province","Airports in Kénédougou Province"
303095,"BF-KMD","KMD","Komondjari Province","AF","BF","https://en.wikipedia.org/wiki/Komondjari_Province","Airports in Komondjari Province"
303096,"BF-KMP","KMP","Kompienga Province","AF","BF","https://en.wikipedia.org/wiki/Kompienga_Province","Airports in Kompienga Province"
303097,"BF-KOP","KOP","Koulpélogo Province","AF","BF","https://en.wikipedia.org/wiki/Koulp%C3%A9logo_Province","Airports in Koulpélogo Province"
303098,"BF-KOS","KOS","Kossi Province","AF","BF","https://en.wikipedia.org/wiki/Kossi_Province","Airports in Kossi Province"
303099,"BF-KOT","KOT","Kouritenga Province","AF","BF","https://en.wikipedia.org/wiki/Kouritenga_Province","Airports in Kouritenga Province"
303100,"BF-KOW","KOW","Kourwéogo Province","AF","BF","https://en.wikipedia.org/wiki/Kourwéogo_Province","Airports in Kourwéogo Province"
303101,"BF-LER","LER","Léraba Province","AF","BF","https://en.wikipedia.org/wiki/Léraba_Province","Airports in Léraba Province"
303102,"BF-LOR","LOR","Loroum Province","AF","BF","https://en.wikipedia.org/wiki/Loroum_Province","Airports in Loroum Province"
303103,"BF-MOU","MOU","Mouhoun Province","AF","BF","https://en.wikipedia.org/wiki/Mouhoun_Province","Airports in Mouhoun Province"
303104,"BF-NAM","NAM","Namentenga Province","AF","BF","https://en.wikipedia.org/wiki/Namentenga_Province","Airports in Namentenga Province"
303105,"BF-NAO","NAO","Nahouri Province","AF","BF","https://en.wikipedia.org/wiki/Nahouri_Province","Airports in Nahouri Province"
303106,"BF-NAY","NAY","Nayala Province","AF","BF","https://en.wikipedia.org/wiki/Nayala_Province","Airports in Nayala Province"
303107,"BF-NOU","NOU","Noumbiel Province","AF","BF","https://en.wikipedia.org/wiki/Noumbiel_Province","Airports in Noumbiel Province"
303108,"BF-OUB","OUB","Oubritenga Province","AF","BF","https://en.wikipedia.org/wiki/Oubritenga_Province","Airports in Oubritenga Province"
303109,"BF-OUD","OUD","Oudalan Province","AF","BF","https://en.wikipedia.org/wiki/Oudalan_Province","Airports in Oudalan Province"
303110,"BF-PAS","PAS","Passoré Province","AF","BF","https://en.wikipedia.org/wiki/Passoré_Province","Airports in Passoré Province"
303111,"BF-PON","PON","Poni Province","AF","BF","https://en.wikipedia.org/wiki/Poni_Province","Airports in Poni Province"
303112,"BF-SEN","SEN","Séno Province","AF","BF","https://en.wikipedia.org/wiki/Séno_Province","Airports in Séno Province"
303113,"BF-SIS","SIS","Sissili Province","AF","BF","https://en.wikipedia.org/wiki/Sissili_Province","Airports in Sissili Province"
303114,"BF-SMT","SMT","Sanmatenga Province","AF","BF","https://en.wikipedia.org/wiki/Sanmatenga_Province","Airports in Sanmatenga Province"
303115,"BF-SNG","SNG","Sanguié Province","AF","BF","https://en.wikipedia.org/wiki/Sanguié_Province","Airports in Sanguié Province"
303116,"BF-SOM","SOM","Soum Province","AF","BF","https://en.wikipedia.org/wiki/Soum_Province","Airports in Soum Province"
303117,"BF-SOR","SOR","Sourou Province","AF","BF","https://en.wikipedia.org/wiki/Sourou_Province","Airports in Sourou Province"
303118,"BF-TAP","TAP","Tapoa Province","AF","BF","https://en.wikipedia.org/wiki/Tapoa_Province","Airports in Tapoa Province"
303119,"BF-TUI","TUI","Tuy Province","AF","BF","https://en.wikipedia.org/wiki/Tuy_Province","Tui Province"
303120,"BF-U-A","U-A","(unassigned)","AF","BF",,"Airports in (unassigned)"
303121,"BF-YAG","YAG","Yagha Province","AF","BF","https://en.wikipedia.org/wiki/Yagha_Province","Airports in Yagha Province"
303122,"BF-YAT","YAT","Yatenga Province","AF","BF","https://en.wikipedia.org/wiki/Yatenga_Province","Airports in Yatenga Province"
303123,"BF-ZIR","ZIR","Ziro Province","AF","BF","https://en.wikipedia.org/wiki/Ziro_Province","Airports in Ziro Province"
303124,"BF-ZON","ZON","Zondoma Province","AF","BF","https://en.wikipedia.org/wiki/Zondoma_Province","Airports in Zondoma Province"
303125,"BF-ZOU","ZOU","Zoundwéogo Province","AF","BF","https://en.wikipedia.org/wiki/Zoundwéogo_Province","Airports in Zoundwéogo Province"
303126,"BG-01",01,"Blagoevgrad Province","EU","BG","https://en.wikipedia.org/wiki/Blagoevgrad_Province","Airports in Blagoevgrad Province"
303127,"BG-02",02,"Burgas Province","EU","BG","https://en.wikipedia.org/wiki/Burgas_Province","Airports in Burgas Province"
303128,"BG-03",03,"Varna Province","EU","BG","https://en.wikipedia.org/wiki/Varna_Province","Airports in Varna Province"
303129,"BG-04",04,"Veliko Tarnovo Province","EU","BG","https://en.wikipedia.org/wiki/Veliko_Tarnovo_Province","Airports in Veliko Tarnovo Province"
303130,"BG-05",05,"Vidin Province","EU","BG","https://en.wikipedia.org/wiki/Vidin_Province","Airports in Vidin Province"
303131,"BG-06",06,"Vratsa Province","EU","BG","https://en.wikipedia.org/wiki/Vratsa_Province","Airports in Vratsa Province"
303132,"BG-07",07,"Gabrovo Province","EU","BG","https://en.wikipedia.org/wiki/Gabrovo_Province","Airports in Gabrovo Province"
303133,"BG-08",08,"Dobrich Province","EU","BG","https://en.wikipedia.org/wiki/Dobrich_Province","Airports in Dobrich Province"
303134,"BG-09",09,"Kardzali Province","EU","BG","https://en.wikipedia.org/wiki/Kardzali_Province","Airports in Kardzali Province"
303135,"BG-10",10,"Kyustendil Province","EU","BG","https://en.wikipedia.org/wiki/Kyustendil_Province","Kjstendil"
303136,"BG-11",11,"Lovech Province","EU","BG","https://en.wikipedia.org/wiki/Lovech_Province","Airports in Lovech Province"
303137,"BG-12",12,"Montana Province","EU","BG","https://en.wikipedia.org/wiki/Montana_Province","Airports in Montana Province"
303138,"BG-13",13,"Pazardzhik Province","EU","BG","https://en.wikipedia.org/wiki/Pazardzhik_Province","Airports in Pazardzhik Province"
303139,"BG-14",14,"Pernik Province","EU","BG","https://en.wikipedia.org/wiki/Pernik_Province","Airports in Pernik Province"
303140,"BG-15",15,"Pleven Province","EU","BG","https://en.wikipedia.org/wiki/Pleven_Province","Airports in Pleven Province"
303141,"BG-16",16,"Plovdiv Province","EU","BG","https://en.wikipedia.org/wiki/Plovdiv_Province","Airports in Plovdiv Province"
303142,"BG-17",17,"Razgrad Province","EU","BG","https://en.wikipedia.org/wiki/Razgrad_Province","Airports in Razgrad Province"
303143,"BG-18",18,"Ruse Province","EU","BG","https://en.wikipedia.org/wiki/Ruse_Province","Airports in Ruse Province"
303144,"BG-19",19,"Silistra Province","EU","BG","https://en.wikipedia.org/wiki/Silistra_Province","Airports in Silistra Province"
303145,"BG-20",20,"Sliven Province","EU","BG","https://en.wikipedia.org/wiki/Sliven_Province","Airports in Sliven Province"
303146,"BG-21",21,"Smoljan Province","EU","BG","https://en.wikipedia.org/wiki/Smoljan_Province","Airports in Smoljan Province"
513963,"BG-22",22,"Sofia City Province","EU","BG","https://en.wikipedia.org/wiki/Sofia_City_Province",
303147,"BG-23",23,"Sofia Province","EU","BG","https://en.wikipedia.org/wiki/Sofia_Province","Airports in Sofia Province"
303148,"BG-24",24,"Stara Zagora Province","EU","BG","https://en.wikipedia.org/wiki/Stara_Zagora_Province","Airports in Stara Zagora Province"
303149,"BG-25",25,"Targovishte Province","EU","BG","https://en.wikipedia.org/wiki/Targovishte_Province","Targoviste"
303150,"BG-26",26,"Haskovo Province","EU","BG","https://en.wikipedia.org/wiki/Haskovo_Province","Airports in Haskovo Province"
303151,"BG-27",27,"Shumen Province","EU","BG","https://en.wikipedia.org/wiki/Shumen_Province","Airports in Shumen Province"
303152,"BG-28",28,"Yambol Province","EU","BG","https://en.wikipedia.org/wiki/Yambol_Province","Airports in Yambol Province, Jambol"
303153,"BG-U-A","U-A","(unassigned)","EU","BG",,"Airports in (unassigned)"
306734,"BH-13",13,"Capital Governorate","AS","BH","https://en.wikipedia.org/wiki/Capital_Governorate","Airports in Capital Governorate"
306733,"BH-14",14,"Southern Governorate","AS","BH","https://en.wikipedia.org/wiki/Southern_Governorate","Airports in Southern Governorate"
306732,"BH-15",15,"Muharraq Governorate","AS","BH","https://en.wikipedia.org/wiki/Al_Muharraq_Governorate","Airports in Muharraq Governorate"
306731,"BH-16",16,"Central Governorate","AS","BH","https://en.wikipedia.org/wiki/Central_Governorate","Airports in Central Governorate"
306730,"BH-17",17,"Northern Governorate","AS","BH","https://en.wikipedia.org/wiki/Northern_Governorate","Airports in Northern Governorate"
303154,"BH-U-A","U-A","(unassigned)","AS","BH",,"Airports in (unassigned)"
303155,"BI-BB","BB","Bubanza Province","AF","BI","https://en.wikipedia.org/wiki/Bubanza_Province","Airports in Bubanza Province"
332643,"BI-BL","BL","Bujumbura Rural Province","AF","BI","https://en.wikipedia.org/wiki/Bujumbura_Rural_Province","Airports in Bujumbura Rural Province"
303156,"BI-BM","BM","Bujumbura Mairie Province","AF","BI","https://en.wikipedia.org/wiki/Bujumbura_Mairie_Province","Airports in Bujumbura Mairie Province"
303157,"BI-BR","BR","Bururi Province","AF","BI","https://en.wikipedia.org/wiki/Bururi_Province","Airports in Bururi Province"
303158,"BI-CA","CA","Cankuzo Province","AF","BI","https://en.wikipedia.org/wiki/Cankuzo_Province","Airports in Cankuzo Province"
303159,"BI-CI","CI","Cibitoke Province","AF","BI","https://en.wikipedia.org/wiki/Cibitoke_Province","Airports in Cibitoke Province"
303160,"BI-GI","GI","Gitega Province","AF","BI","https://en.wikipedia.org/wiki/Gitega_Province","Airports in Gitega Province"
332644,"BI-KI","KI","Kirundo Province","AF","BI","https://en.wikipedia.org/wiki/Kirundo_Province","Airports in Kirundo Province"
303161,"BI-KR","KR","Karuzi Province","AF","BI","https://en.wikipedia.org/wiki/Karuzi_Province","Airports in Karuzi Province"
303162,"BI-KY","KY","Kayanza Province","AF","BI","https://en.wikipedia.org/wiki/Kayanza_Province","Airports in Kayanza Province"
303163,"BI-MA","MA","Makamba Province","AF","BI","https://en.wikipedia.org/wiki/Makamba_Province","Airports in Makamba Province"
303164,"BI-MU","MU","Muramvya Province","AF","BI","https://en.wikipedia.org/wiki/Muramvya_Province","Airports in Muramvya Province"
303165,"BI-MW","MW","Mwaro Province","AF","BI","https://en.wikipedia.org/wiki/Mwaro_Province","Airports in Mwaro Province"
332645,"BI-MY","MY","Muyinga Province","AF","BI","https://en.wikipedia.org/wiki/Muyinga_Province","Airports in Muyinga Province"
303166,"BI-NG","NG","Ngozi Province","AF","BI","https://en.wikipedia.org/wiki/Ngozi_Province","Airports in Ngozi Province"
