"id","airport_ref","airport_ident","length_ft","width_ft","surface","lighted","closed","le_ident","le_latitude_deg","le_longitude_deg","le_elevation_ft","le_heading_degT","le_displaced_threshold_ft","he_ident","he_latitude_deg","he_longitude_deg","he_elevation_ft","he_heading_degT","he_displaced_threshold_ft"
269453,6838,"05NH",100,100,"TURF",0,0,"H1",,,,,,,,,,,
269454,6839,"05NJ",60,60,"CONC",1,0,"H1",,,,,,,,,,,
537371,537370,"05NR",1235,75,"Turf",0,0,"16",,,,160,,"34",,,,340,
269455,6840,"05NY",75,75,"ASPH-CONC-G",0,0,"H1",,,,,,,,,,,
347923,347917,"05OG",50,50,"ASP",1,0,"H1",,,,,,,,,,,
252094,6841,"05OI",2000,100,"TURF",0,0,"09",,,,,,"27",,,,,500
252203,6843,"05OR",2600,50,"TURF",0,0,"11",,,,,,"29",,,,,
269456,6843,"05OR",75,75,"TURF",0,0,"H1",,,,,,,,,,,
269457,6844,"05PA",70,70,"ASPH",0,0,"H1",,,,,,,,,,,
269458,6845,"05PN",120,120,"ASPH",0,0,"H1",,,,,,,,,,,
251648,6846,"05PS",2219,100,"TURF",0,0,"06",40.14120102,-77.8655014,,,320,"24",40.14599991,-77.86000061,,,
246531,6847,"05S",2940,45,"TURF-G",0,0,"09",,,,,,"27",,,,,
252110,6848,"05TA",2200,100,"TURF-G",0,0,"17",,,,,240,"35",,,,,
249408,6849,"05TE",1500,50,"TURF",0,0,"15",,,,,,"33",,,,,
248774,6851,"05TS",1700,90,"TURF",0,0,"17",,,,,,"35",,,,,
257314,6852,"05TX",2075,50,"TURF",0,0,"15",,,,,,"33",,,,,
255388,6854,"05V",6160,52,"DIRT-G",0,0,"03",37.40480041503906,-105.55999755859375,7696,41,,"21",37.41749954223633,-105.5459976196289,7720,221,
253174,6855,"05VA",2000,40,"TURF",0,0,"18",,,,,,"36",,,,,
269459,6856,"05VT",80,80,"CONC",0,0,"H1",,,,,,,,,,,
269460,6857,"05WA",40,40,"CONC",0,0,"H1",,,2220,,,,,,,,
249811,6858,"05WI",1800,60,"TURF",0,0,"E",,,,,,"W",,,,,
264540,45907,"05WN",1700,50,"TURF-GRVL",0,0,"09",,,,,,"27",,,,292.2,
249655,6859,"05XS",2600,100,"TURF",0,0,"01",,,,,,"19",,,,,
252823,6860,"05Y",3199,200,"TURF-G",1,0,"17",46.3083992,-95.44229889,1440,,,"35",46.29959869,-95.44229889,1455,,
264063,45272,"06AK",2000,40,"GRVL",0,0,"02",,,,,,"20",,,,,
265097,6861,"06AL",1600,75,"ASPH",0,0,"H1",,,,,,,,,,,
265098,6861,"06AL",1600,75,"ASPH",0,0,"H2",,,,,,,,,,,
265099,6861,"06AL",1600,75,"ASPH",0,0,"H3",,,,,,,,,,,
265100,6861,"06AL",1600,75,"ASPH",0,0,"H4",,,,,,,,,,,
265101,6861,"06AL",1600,75,"ASPH",0,0,"H5",,,,,,,,,,,
265102,6861,"06AL",1600,75,"ASPH",0,0,"H6",,,,,,,,,,,
265103,6861,"06AL",1600,75,"TURF",0,0,"H7",,,,,,,,,,,
257167,6862,"06AR",2900,125,"TURF",1,0,"16",,,,,,"34",,,,,
265104,6863,"06AZ",80,80,"CONC",1,0,"H1",,,,,,,,,,,
257162,6864,"06B",15000,4000,"WATER-E",0,0,"02",,,,,,"20",,,,,
265105,6865,"06CA",20,20,"CONC",0,0,"H1",,,,,,,,,,,
265106,6866,"06CL",46,46,"CONC",1,0,"H1",,,,,,,,,,,
249380,6867,"06CO",4500,75,"TURF",0,0,"17",,,,,,"35",,,,,
245598,6868,"06FA",7003,150,"ASPH",1,0,"09",26.908100128173828,-80.33920288085938,28,90,241,"27",26.908199310302734,-80.31770324707031,28,270,241
255035,6869,"06FD",3400,120,"TURF",0,0,"18",,,,,,"36",,,,,
265107,6870,"06FL",200,100,"TURF",0,0,"H1",,,,,,,,,,,
265108,6871,"06GA",300,300,"TURF",0,0,"H1",,,,,,,,,,,
247546,6872,"06I",16000,3500,"WATER",0,0,"E",,,,,,"W",,,,,
246797,6873,"06IA",1700,100,"TURF",0,0,"09",,,,,,"27",,,,,
251133,6874,"06ID",2200,80,"GRVL-DIRT",0,0,"09",,,,,,"27",,,,,
251807,6875,"06IL",2580,70,"TURF",0,0,"09",,,,,,"27",,,,,
253637,6877,"06IS",2600,70,"TURF",0,0,"18",,,,,,"36",,,,,
265109,6878,"06KS",25,25,"TURF",0,0,"H1",,,,,,,,,,,
265111,6880,"06LA",39,39,"CONC",0,0,"H1",,,,,,,,,,,
265113,6882,"06LS",40,40,"CONC",0,0,"H1",,,,,,,,,,,
265114,6883,"06MA",15,15,"ASPH",0,0,"H1",,,,,,,,,,,
265115,6884,"06MD",60,60,"CONC",1,0,"H1",,,,,,,,,,,
265117,6885,"06MI",45,45,"CONC",0,0,"H1",,,,,,,,,,,
265116,6885,"06MI",45,45,"ASPH",0,0,"H2",,,,,,,,,,,
243386,6887,"06MO",3000,30,"ASPH",1,0,"15",39.23529815673828,-94.806396484375,,156.6,,"33",39.22779846191406,-94.80220031738281,,,
258123,6888,"06MT",2200,60,"TURF",0,0,"E",,,,,,"W",,,,,
247424,6889,"06N",2810,60,"ASPH-G",1,0,"08",41.43019867,-74.39610291,503,62,563,"26",41.43370056,-74.38700104,521,242,
258046,6890,"06NC",2600,90,"TURF",0,0,"09",,,,,,"27",,,,,500
252568,6891,"06ND",2800,50,"TURF",0,0,"08",,,,,,"26",,,,,
269461,6892,"06NE",130,95,"CONC",0,0,"H1",,,,,,,,,,,
256168,6893,"06NH",1900,150,"TURF",0,0,"17",,,,,,"35",,,,,
255352,6895,"06NY",2000,75,"TURF",0,0,"15",,,,,,"33",,,,,
269462,6896,"06O1",40,40,"CONC",0,0,"H1",,,,,,,,,,,
254320,6897,"06OH",2800,100,"TURF",0,0,"09",,,,,100,"27",,,,,
253246,6898,"06OI",2256,45,"TURF-F",0,0,"09",,,,,,"27",,,,,48
269463,6899,"06OK",300,100,"TURF",0,0,"H1",,,,,,,,,,,
253145,6900,"06OR",1000,80,"GRAVEL",0,0,"N",,,,,,"S",,,,,
246803,6901,"06PA",2965,100,"TURF-G",0,0,"08",,,,,,"26",,,,,
264638,45764,"06PN",15,15,"CONC",0,0,"H1",,,,,,,,,,,
269464,45764,"06PN",80,80,"ASPH",0,0,"H2",,,,,,,,,,,
254861,6905,"06TA",1900,15,"GRAVEL",0,0,"N",,,,,,"S",,,,,
245133,6906,"06TE",3500,50,"ASPH",0,0,"08",30.312299728393555,-95.03079986572266,,83.9,,"26",30.313100814819336,-95.02290344238281,,,
256454,6907,"06TN",2000,50,"TURF-F",0,0,"5",,,,,,"23",,,,,
340869,340868,"06TT",3129,75,"Turf",0,0,"13",30.862899780273438,-100.20570373535156,2165,,,"31",30.857099533081055,-100.19830322265625,2152,,
255358,6909,"06TX",1680,60,"TURF",0,0,"01",,,,,,"19",,,,,
251046,6910,"06VA",2000,100,"TURF-G",0,0,"05",,,,,,"23",,,,,
269465,6911,"06WA",60,40,"ASPH",0,0,"H1",,,,,,,,,,,
257201,15372,"06WN",2845,30,"ASPH-G",1,0,"09",46.926300048828125,-122.55799865722656,,,528,"27",46.92359924316406,-122.5479965209961,,273.9,64
254934,6913,"06XS",1750,100,"TURF",0,0,"16",,,,,,"34",,,,,
252720,6914,"06Y",2997,60,"ASPH-G",1,0,"14",45.83319854736328,-96.1635971069336,1055,,,"32",45.82619857788086,-96.15740203857422,1068,,
265118,6915,"07AL",6000,1200,"TURF",0,0,"H1",,,,,,,,,,,
252802,6916,"07AR",3000,60,"TURF",0,0,"11",,,,,,"29",,,,,
246800,6918,"07B",3186,100,"TURF-F",0,0,"16",44.45180130004883,-68.57279968261719,363,,,"34",44.44419860839844,-68.56659698486328,322,,
257130,6920,"07CL",2220,50,"ASPH",1,0,"16",,,100,,,"34",,,100,,
254680,6921,"07CO",3100,75,"TURF",0,0,"02",,,,,,"20",,,,,
245843,6924,"07FA",4500,70,"ASPH",1,0,"04",25.32069969177246,-80.2791976928711,,40,,"22",25.33009910583496,-80.27040100097656,,,500
248801,6927,"07GA",1700,80,"TURF",0,0,"09",,,,,,"27",,,,,
519874,519833,"07GE",1860,75,"Turf",0,0,"3",,,,,,"21",,,,,
269466,6928,"07I",15000,4000,"WATER",0,0,"NE",,,,,,"SW",,,,,
355065,355064,"07IA",1600,60,"Turf",0,0,"18",40.650081,-95.021511,971,177,,"36",40.645694,-95.021189,969,357,
265121,6930,"07II",60,60,"CONC",1,0,"H1",,,,,,,,,,,
247283,6931,"07IN",1860,80,"TURF",0,0,"N",,,,,,"S",,,,,
250306,6932,"07K",3700,60,"CONC-E",1,0,"15",41.11640167236328,-98.05329895019531,1715,,,"33",41.1067008972168,-98.04940032958984,1716,,
254334,6933,"07KS",2000,45,"TURF",0,0,"18",,,,,,"36",,,,,
251732,6934,"07KY",2000,100,"TURF",0,0,"11",,,,,,"29",,,,,
265123,6936,"07LS",50,50,"CONC",0,0,"H1",,,,,,,,,,,
265124,6937,"07MA",120,60,"TURF",0,0,"H1",,,,,,,,,,,
251186,6938,"07MD",1000,70,"TURF",0,0,"17",,,,,,"35",,,,,
265125,6939,"07ME",900,200,"TURF",0,0,"H1",,,,,,,,,,,
249456,6940,"07MI",2904,100,"TURF",0,0,"09",,,,,,"27",,,,,
255461,6941,"07MN",2600,50,"TURF",0,0,"E",,,,,,"W",,,,,
251479,6942,"07MO",2700,40,"TURF-GRVL-F",0,0,"17",,,,,,"35",,,,,
243729,6943,"07MT",13500,300,"CONC-G",1,0,"10",48.430301666259766,-106.552001953125,2757,120,,"28",48.411800384521484,-106.50399780273438,2748,300,
254978,6944,"07N",2200,100,"TURF-F",0,0,"16",,,,,370,"34",,,,,100
246722,6945,"07NC",2000,50,"TURF",0,0,"08",,,,,,"26",,,,,
251305,6946,"07NH",2500,200,"WATER",0,0,"05W",,,,,,"23W",,,,,
251306,6946,"07NH",2500,200,"WATER",0,0,"17W",,,,,,"35W",,,,,
269467,6947,"07NJ",45,45,"ASPH",0,0,"H1",,,,,,,,,,,
269468,6948,"07NY",50,50,"ASPH",1,0,"H1",,,,,,,,,,,
255599,6950,"07OK",2400,80,"TURF",0,0,"17",,,,,,"35",,,,,
250148,6951,"07OR",1200,100,"TURF",0,0,"17",,,,,,"35",,,,,
264527,45747,"07PN",2000,100,"TURF",0,0,"09",,,,,,"27",,,,,
349113,349103,"07PR",45,45,"CON",1,0,"H1",,,,,,,,,,,
253663,6953,"07TA",2204,125,"TURF",0,0,"06",,,,,,"24",,,,,
269470,6953,"07TA",200,200,"CONC-TURF",1,0,"H1",,,,,,"H1",,,,,
245010,6954,"07TE",5000,100,"ASPH",0,0,"13",27.725799560546875,-97.51750183105469,39,134,,"31",27.716400146484375,-97.50640106201172,,,
258085,6956,"07TS",2500,75,"TURF",1,0,"17",,,,,,"35",,,,,
269471,6957,"07TX",400,50,"TURF",0,0,"H1",,,,,,,,,,,
246375,6958,"07VA",1600,50,"TURF",0,0,"16",,,,,,"34",,,,,
246408,6959,"07VT",526,20,"TURF",0,0,"05",,,,,,"23",,,,,
246409,6959,"07VT",595,20,"TURF",0,0,"14",,,,,,"32",,,,,
269472,6960,"07WA",53,53,"CONC",0,0,"H1",,,,,,,,,,,
346212,346208,"07WY",2200,50,"Turf",0,0,"13",,,,,,"31",,,,,
341554,341553,"07XA",37,37,"CON",0,0,"H1",,,,,,"-",,,,,
269473,6962,"07XS",30,30,"CONC",0,0,"H1",,,,,,,,,,,
250120,6963,"07Y",2902,150,"TURF-G",0,0,"16",46.95949936,-93.59929657,,,,"34",46.95209885,-93.59559631,,,
264053,45248,"08AK",1200,80,"GRVL",0,0,"01",,,,,,"19",,,,,
332753,332752,"08AL",4000,200,"Water",0,0,"9W",,,,,,"27W",,,,,
523548,523547,"08AN",1300,50,"GVL",0,0,"7",,,892,90,,"25",,,871,270,
265127,6965,"08AZ",42,42,"CONC",0,0,"H1",,,,,,,,,,,
256187,6966,"08B",1935,100,"TURF-G",1,0,"14",44.00170135498047,-69.88999938964844,56,,417,"32",43.99829864501953,-69.8843002319336,57,,143
265128,6967,"08CA",60,60,"ASPH",0,0,"H1",,,,,,,,,,,
256508,6968,"08CL",2000,50,"DIRT",0,0,"E",,,,,,"W",,,,,
264245,45316,"08CN",50,50,"CONC",1,0,"H1",,,,,,,,,,334,
251459,6969,"08CO",2600,75,"TURF",0,0,"09",,,,,,"27",,,,,
247428,6970,"08CT",4700,1400,"WATER",0,0,"01",,,,,,"19",,,,,
247914,6971,"08F",2584,80,"TURF-F",0,0,"17",,,,,250,"35",,,,,275
253784,6972,"08FA",3165,80,"TURF",0,0,"09",,,,,,"27",,,,,
256091,6973,"08FD",4138,104,"TURF",0,0,"18",,,,,,"36",,,,,
249206,6974,"08FL",2500,100,"TURF",0,0,"03",,,,,,"21",,,,,
269474,6975,"08G",60,56,"ASPH-G",0,0,"H1",,,,,,,,,,,
247944,6976,"08GA",5000,150,"TURF",1,0,"03",,,,,,"21",,,,,
595641,595640,"08GE",50,50,"CON",0,0,"H1",,,,,,,,,,,
247959,6977,"08ID",2500,60,"GRAVEL",0,0,"NW",,,,,,"SE",,,,,
265129,6978,"08II",30,30,"CONC",0,0,"H1",,,,,,,,,,,
264168,45416,"08IN",5000,1500,"WATER",0,0,"13W",,,,,,"31W",,,,,
252718,6980,"08IS",1320,70,"TURF",0,0,"18",,,,,,"36",,,,,
249801,6981,"08KS",2500,70,"GRAVEL",1,0,"17",,,,,,"35",,,,,
506092,334339,"08KT",40,40,"CON",0,0,"H1",,,,,,,,,,,
251916,6982,"08KY",2500,60,"TURF-G",0,0,"09",,,,,,"27",,,,,
265130,6983,"08LA",30,15,"TURF",0,0,"H1",,,,,,,,,,,
253307,6984,"08LL",2190,100,"TURF-G",0,0,"18",,,,,,"36",,,,,
250625,6985,"08LS",2000,60,"TURF",0,0,"18",,,,,,"36",,,,,
248052,6986,"08MA",1000,18,"ASPH",0,0,"04",,,,,,"22",,,,,
265131,6987,"08MD",45,45,"MATS",1,0,"H1",,,,,,,,,,,
251307,6988,"08ME",3200,90,"TURF-F",0,0,"13",,,,,,"31",,,,,
265132,6989,"08MI",60,60,"ROOF-TOP",1,0,"H1",,,,,,,,,,,
255433,6990,"08MN",11088,6000,"WATER",0,0,"18",,,,,,"36",,,,,
254746,6991,"08MO",2640,50,"TURF",0,0,"03",,,,,,"21",,,,,
254747,6991,"08MO",2140,48,"TURF",0,0,"18",,,,,,"36",,,,,
240690,6992,"08MS",3725,50,"ASPH-TURF",1,0,"07",34.660499572753906,-89.87419891357422,,70,,"25",34.66400146484375,-89.86250305175781,,,
249901,6993,"08MT",2600,80,"DIRT",0,0,"07",,,,,,"25",,,,,
252026,6994,"08N",2692,120,"TURF-G",1,0,"07",,,,,275,"25",,,,,
252690,6995,"08NC",3200,50,"TURF",0,0,"18",,,,,350,"36",,,,190,
256033,6996,"08ND",1300,75,"TURF",0,0,"17",,,,,,"35",,,,,
255528,6997,"08NE",3000,100,"TURF-G",1,0,"11",,,,,,"29",,,,,
269475,6998,"08NH",80,80,"CONC",1,0,"H1",,,,,,,,,,,
269476,6999,"08NJ",90,90,"ASPH",0,0,"H1",,,,,,,,,,,
345571,345570,"08NR",1400,40,"Turf",0,0,"2",,,,,,"20",,,,,
247873,7000,"08NY",550,60,"TURF",0,0,"01",,,,,,"19",,,,,
247874,7000,"08NY",500,40,"TURF",0,0,"10",,,,,,"28",,,,,
251440,7001,"08OH",3000,50,"TURF",0,0,"E",,,,,,"W",,,,,
248523,7002,"08OK",1800,50,"TURF",1,0,"08",,,,,,"26",,,,,
327862,327859,"08OL",1029,40,"Turf",0,0,"18",,,,,,"36",,,,,
255790,7003,"08OR",2800,20,"GRVL",0,0,"18",,,,,,"36",,,,,
269477,7004,"08PA",200,150,"TURF",0,0,"H1",,,,,,,,,,,
269478,7005,"08PN",50,50,"ASPH",0,0,"H1",,,,,,,,,,,
255617,7006,"08R",2129,30,"ASPH-P",1,0,"11",41.489898681640625,-71.62449645996094,130,,,"29",41.48910140991211,-71.6167984008789,127,,130
345366,345365,"08SD",42,42,"CON",0,0,"H1",,,,,,,,,,,
269479,7007,"08TA",200,100,"TURF",0,0,"H1",,,,,,,,,,,
343407,343404,"08TT",2015,75,"CON",0,0,"4",,,,,,"22",,,,,
257722,7010,"08TX",2100,30,"TURF",1,0,"09",,,,,,"27",,,,,
257723,7010,"08TX",1800,100,"TURF",0,0,"18",,,,,,"36",,,,,
249615,7011,"08U",3600,50,"DIRT-F",0,0,"01",,,,,,"19",,,,,
545822,545821,"08UT",5200,50,"Dirt",0,0,"13",,,,,,"21",,,,,
248952,7012,"08VA",1200,50,"TURF",0,0,"09",,,,,,"27",,,,,
251207,7015,"08XS",2350,100,"TURF",0,0,"03",,,,,,"21",,,,,
329059,329058,"09AA",22,24,"Deck",0,0,"H1",,,,,,"H1",,,,,
264097,45270,"09AK",1300,60,"TURF",0,0,"06",,,,,,"24",,,,,
265133,7016,"09AR",135,100,"ASPH",0,0,"H1",,,,,,,,,,,
246691,7017,"09AZ",2350,80,"DIRT",0,0,"06",,,,,,"24",,,,,
265134,7018,"09CA",65,65,"ASPH",1,0,"H1",,,,,,,,,,,
241029,7019,"09CL",2834,50,"ASPH-F",0,0,"01",39.11000061,-121.0589981,2240,26,,"19",39.11750031,-121.0540009,2310,,
269481,45317,"09CN",50,50,"CONC",1,0,"H2",,,,,,,,,,,
256087,7020,"09CO",3200,50,"TURF",0,0,"09",,,,,,"27",,,,,
240175,7021,"09FA",4800,50,"ASPH-E",1,0,"18",27.252199172973633,-81.41310119628906,,180,,"36",27.23889923095703,-81.41310119628906,,,
252936,7022,"09FD",2649,100,"TURF",0,0,"18",,,,,,"36",,,,,
597569,597568,"09FL",46,46,"Turf",0,0,"H1",,,,,,,,,,,
256213,7024,"09GA",2400,70,"TURF",0,0,"09",,,,,,"27",,,,,
253584,7025,"09I",5000,1000,"WATER",0,0,"05",,,,,,"23",,,,,
253585,7025,"09I",5000,1000,"WATER",0,0,"08",,,,,,"26",,,,,
255318,7026,"09IA",2700,80,"ASPH-TURF",0,0,"09",,,,,,"27",,,,,
248783,7027,"09ID",2300,100,"TURF",0,0,"09",,,,,,"27",,,,,
253215,7028,"09II",1600,100,"TURF",0,0,"E",,,,,,"W",,,,,
249554,7030,"09IN",2200,70,"TURF",1,0,"09",,,,,,"27",,,,,
249555,7030,"09IN",2200,50,"TURF",0,0,"18",,,,,,"36",,,,,
265136,7031,"09IS",39,31,"CONC",0,0,"H1",,,,,,,,,,,
255422,7032,"09KS",2500,60,"TURF",0,0,"17",,,,,,"35",,,,,
265137,7033,"09KY",50,50,"CONC",0,0,"H1",,,,,,,,,,,
265138,7034,"09LA",50,50,"CONC",0,0,"H1",,,,,,,,,,,
248621,7035,"09LL",2300,80,"TURF",0,0,"17",,,,,,"35",,,,,
265139,7036,"09LS",40,40,"CONC",1,0,"H1",,,,,,,,,,,
254362,7037,"09MA",1700,50,"TURF",0,0,"09",,,,,,"27",,,,,
254363,7037,"09MA",2000,100,"TURF",0,0,"15",,,,,,"33",,,,,
541159,541158,"09MD",40,40,"Concrete/Turf",1,0,"H1",,,,,,,,,,,
251828,7038,"09ME",2000,100,"TURF",0,0,"04",,,,,,"22",,,,,
265140,7039,"09MI",40,40,"CONC",0,0,"H1",,,,,,,,,,,
256564,7041,"09MO",1320,50,"TURF",0,0,"E",,,,,,"W",,,,,
523551,523550,"09MT",4018,50,"Turf",0,0,"7",,,,,,"25",,,,,
252352,7042,"09N",1863,75,"TURF-F",0,0,"02",,,,,,"20",,,,,
254270,7043,"09NC",2400,80,"TURF",0,0,"16",,,,,,"34",,,,,
247511,7044,"09NE",2500,50,"TURF",0,0,"18",,,,,,"36",,,,,
269482,7045,"09NJ",100,100,"TURF",0,0,"H1",,,,,,,,,,,
324844,324843,"09NR",1800,35,"Turf",0,0,"9",,,,,,"27",,,,,
324845,324843,"09NR",24,24,"CON",0,0,"H1",,,,,,"H1",,,,,
324846,324843,"09NR",24,24,"CON",0,0,"H2",,,,,,"H2",,,,,
557311,557310,"09NV",40,40,"CON",1,0,"H1",,,,,,,,,,,
269483,7046,"09NY",100,100,"ASPH",0,0,"H1",,,,,,,,,,,
249387,7047,"09OK",2500,50,"TURF",0,0,"01",,,,,,"19",,,,,
269484,7048,"09OR",50,50,"TURF",0,0,"H1",,,,,,,,,,,
247110,7049,"09PA",2300,100,"TURF",0,0,"06",,,,,,"24",,,,,
253546,7051,"09S",1765,100,"TURF-P",0,0,"16",48.84329987,-117.2839966,2621,,,"34",48.83850098,-117.2839966,2603,,
246461,14580,"09TA",1600,40,"TURF-P",0,0,"17",,,,,,"35",,,,,
253777,7052,"09TE",2815,45,"TURF-F",0,0,"16",,,,,,"34",,,,,
269485,7053,"09TN",80,80,"CONC",0,0,"H1",,,,,,,,,,,
244478,7054,"09TS",4083,42,"ASPH",0,0,"09",29.48240089,-103.1709976,,90,,"27",29.48240089,-103.1579971,,,
258106,7055,"09TX",2340,120,"TURF",0,0,"10",,,,,,"28",,,,,
258107,7055,"09TX",1220,120,"TURF",0,0,"14",,,,,,"32",,,,,
258108,7055,"09TX",5200,120,"TURF",0,0,"E",,,,,,"W",,,,,
255807,7056,"09VA",1100,50,"TURF",0,0,"05",,,,,,"23",,,,,
269486,7057,"09VG",96,60,"CONC",1,0,"H1",,,,,,,,,,,
265141,7058,"09W",60,60,"ASPH-G",0,0,"H1",,,,,,,,,,,
269487,7059,"09WA",60,60,"CONC",0,0,"H1",,,,,,,,,,,
248295,7060,"09WI",2500,100,"TURF",0,0,"N",,,,,,"S",,,,,
269488,7061,"09XS",90,90,"CONC",0,0,"H1",,,,,,,,,,,
256247,7062,"09Y",8000,500,"WATER",0,0,"17",,,,,,"35",,,,,
325324,325323,"0AA7",2539,100,"Turf",0,0,"18",,,,,,"36",,,,,
251693,7064,"0AK0",1050,70,"TURF-G",0,0,"08",,,,,,"26",,,,220.6,250
255835,7065,"0AK1",2800,500,"WATER",0,0,"06W",,,,,,"24W",,,,,
255836,7065,"0AK1",1800,40,"GRAVEL",0,0,"08",,,,,200,"26",,,,,
264070,45273,"0AK2",1000,150,"TURF-DIRT",0,0,"03",,,,,,"21",,,,,
248626,7066,"0AK3",1000,40,"TURF",0,0,"14",,,,,,"32",,,,,
255362,7067,"0AK5",1550,120,"TURF",0,0,"02",,,,,,"20",,,,,
253702,7068,"0AK6",1800,70,"DIRT",0,0,"11",,,,,,"29",,,,,
252197,7069,"0AK7",2400,75,"GRVL",1,0,"06",,,,,,"24",,,,,
253648,7071,"0AK9",2000,30,"GRVL",0,0,"17",,,,,,"35",,,,,
265142,7072,"0AL0",90,90,"ASPH",0,0,"H1",,,,,,,,,,,
257351,7073,"0AL1",2640,70,"TURF",0,0,"17",,,,,,"35",,,,,
265143,7074,"0AL2",24,21,"CONC",0,0,"H1",,,,,,,,,,,
265144,7075,"0AL3",24,24,"CONC",0,0,"H1",,,,,,,,,,,
265145,7076,"0AL4",30,30,"CONC",0,0,"H1",,,,,,,,,,,
251222,7077,"0AL5",2200,100,"TURF",0,0,"15",,,,,,"33",,,,,
265146,7078,"0AL6",49,49,"ASPH",0,0,"H1",,,,,,,,,,,
265147,7079,"0AL7",30,30,"CONC",0,0,"H1",,,,,,,,,,,
265148,7080,"0AL8",55,55,"ASPH",0,0,"H1",,,,,,,,,,,
248305,7081,"0AL9",2200,50,"TURF",0,0,"09",,,,,,"27",,,,,
265149,7082,"0AR0",60,60,"ASPH",1,0,"H1",,,,,,,,,,,
254331,7084,"0AR2",2800,60,"TURF-GRVL",0,0,"18",,,,,,"36",,,,,
265150,7086,"0AR4",11,11,"ASPH",0,0,"H1",,,,,,,,,,,
265151,7087,"0AR5",42,42,"CONC",0,0,"H1",,,,,,,,,,,
265152,7088,"0AR6",20,20,"CONC",0,0,"H1",,,,,,,,,,,
265153,7090,"0AR8",30,30,"CONC",0,0,"H1",,,,,,,,,,,
265154,7091,"0AR9",10,10,"ASPH",0,0,"H1",,,,,,,,,,,
265155,7092,"0AZ0",40,40,"MATS",1,0,"H1",,,,,,,,,,,
240292,7094,"0AZ2",1500,100,"GRVL",0,0,"12",33.77939987182617,-113.64399719238281,,131,,"30",33.77669906616211,-113.63999938964844,,,
240293,7094,"0AZ2",3500,42,"ASPH",0,0,"17",33.78279877,-113.6409988,,183,,"35",33.77330017,-113.6419983,,,
248438,7095,"0AZ4",2900,130,"TURF",0,0,"01",,,,,,"19",,,,,
576771,7096,"0AZ5",2600,60,"ASPH-DIRT",0,0,"17",,,,,675,"35",,,,,
265156,7097,"0AZ6",40,45,"CONC",0,0,"H1",,,,,,,,,,,
265157,7097,"0AZ6",40,45,"CONC",0,0,"H2",,,,,,,,,,,
265158,7097,"0AZ6",40,45,"CONC",0,0,"H3",,,,,,,,,,,
255100,7099,"0B2",1730,30,"TURF-F",0,0,"01",44.76150131225586,-68.76709747314453,,348,,"19",44.76620101928711,-68.76850128173828,,168,
254852,7100,"0B7",2575,30,"ASPH-E",0,0,"04",,,,,,"22",,,,,
257597,7101,"0C1",2375,35,"ASPH-TRTD-P",1,0,"02",39.48469924926758,-94.78179931640625,,19,,"20",39.49089813232422,-94.7791976928711,,199,
255168,7102,"0C2",2640,100,"TURF-G",0,0,"09",41.77090072631836,-88.7083969116211,760,,,"27",41.77090072631836,-88.69869995117188,755,,
248990,7103,"0C5",3800,100,"TURF-G",1,0,"18",43.581600189208984,-85.28060150146484,960,180,573,"36",43.57120132446289,-85.28060150146484,960,,
257174,7104,"0C7",3980,200,"TURF-G",1,0,"18",41.52730178833008,-89.13289642333984,727,,300,"36",41.51639938354492,-89.13240051269531,715,,80
246710,7105,"0C8",2831,180,"TURF-G",1,0,"18",41.523399353027344,-88.6051025390625,640,,380,"36",41.51559829711914,-88.6051025390625,640,,250
265161,7109,"0CA2",45,45,"CONC",1,0,"H1",,,,,,,,,,,
252332,7110,"0CA3",2100,20,"ASPH",0,0,"10",,,,,,"28",,,,,
255357,7111,"0CA4",3600,50,"TREATED",0,0,"06",,,,,,"24",,,,,
250486,7112,"0CA5",1400,30,"ASPH",0,0,"11",,,,,,"29",,,,,
249639,7113,"0CA6",2400,40,"ASPH",0,0,"04",,,,,,"22",,,,,
241917,7116,"0CA9",3300,60,"ASPH",0,0,"16",35.59939956665039,-120.33899688720703,,173,,"34",35.590301513671875,-120.33799743652344,,,
265163,7117,"0CD0",50,50,"CONC",1,0,"H1",,,,,,,,,,,
265164,7118,"0CD1",45,45,"MATS",1,0,"H1",,,,,,,,,,,
256348,7119,"0CD2",2500,50,"TURF-P",0,0,"08",,,,,,"26",,,,,
256349,7119,"0CD2",5000,100,"TURF-F",0,0,"17",,,,,,"35",,,,,
265165,7121,"0CD4",25,25,"MATS",1,0,"H1",,,,,,,,,,,
257141,7122,"0CD5",5050,130,"GRVL",0,0,"04",,,,,,"22",,,,,
265166,7123,"0CD6",40,40,"CONC",1,0,"H1",,,,,,,,,,,
254880,7124,"0CD7",956,300,"TURF-G",0,0,"06",,,,,,"24",,,,,
265167,7125,"0CD8",50,50,"CONC-G",1,0,"H1",,,,,,,,,,,
265168,7126,"0CD9",50,50,"CONC",0,0,"H1",,,,,,,,,,,
254718,7127,"0CL0",3720,75,"DIRT",0,0,"17",,,,,,"35",,,,,
249754,7128,"0CL1",3360,100,"DIRT",0,0,"07",,,,,,"25",,,,,
249755,7128,"0CL1",2040,100,"DIRT",0,0,"16",,,,,,"34",,,,,
249475,7130,"0CL3",1800,50,"DIRT",0,0,"05",,,,,,"23",,,,,
249476,7130,"0CL3",2036,30,"DIRT",0,0,"09",,,,,,"27",,,,,
